Airline,Departure_Airport,Arrival_Airport,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Route,route_avg_passengers,route_avg_purchase_lead,route_avg_length_of_stay,route_prop_extra_baggage,route_prop_preferred_seat,route_prop_in_flight_meals,route_booking_conversion_rate,Departure_Month,Departure_DayOfWeek,Departure_Hour,Is_Weekend,Route_Freq
1,5,0,64,2,1639,493.21,78,0,1,1,0,1,1,2,4.1,3.0,40,0,0,0,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,3,0,0,0.0143
2,7,5,204,2,1172,295.68,74,0,2,3,0,1,2,3,7.6,4.0,98,0,0,1,61,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,21,1,0.0155
1,2,2,244,1,1398,332.01,66,0,1,0,3,2,1,3,5.1,10.0,60,0,1,2,18,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,1,21,0,0.0171
4,1,0,288,2,1305,264.03,51,0,0,2,0,3,0,0,4.8,12.0,22,0,0,2,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,10,0,0.0162
2,0,6,121,2,1605,396.68,72,0,1,3,3,0,3,0,8.1,4.0,53,0,0,1,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,5,21,1,0.0155
0,5,0,257,2,1088,322.91,75,1,2,0,1,0,1,3,6.5,10.0,107,0,0,2,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,10,0,0.0143
0,1,0,205,2,601,301.81,22,1,2,1,1,1,0,0,5.4,13.0,4,0,1,0,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,3,18,0,0.0162
4,1,1,175,2,1103,394.49,43,1,2,2,1,0,1,0,5.8,18.0,0,0,0,0,9,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,5,14,1,0.015
2,5,0,214,1,1374,398.32,74,1,1,2,1,1,0,1,6.6,1.0,47,0,0,0,40,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,2,1,0.0143
3,1,2,284,2,1154,409.49,18,1,2,1,3,1,0,1,8.1,3.0,20,0,0,2,10,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,1,7,0,0.0162
1,3,4,261,2,1392,408.85,35,1,2,3,1,1,1,3,6.3,6.0,2,0,1,1,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,3,18,0,0.0161
4,4,6,148,2,867,374.03,63,1,2,2,1,0,1,2,7.1,6.0,72,0,1,2,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,0,4,0,0.0155
2,6,2,88,1,1034,399.82,65,1,1,3,3,0,2,2,7.9,12.0,94,0,0,1,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,17,0,0.0155
1,6,7,95,2,1178,225.93,71,0,2,1,3,0,3,1,8.5,2.0,103,0,0,1,55,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,2,0,0.0155
1,6,2,172,2,805,299.61,53,0,1,1,3,1,3,1,6.1,3.0,96,0,0,0,50,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,0,0,0.0155
4,0,1,227,1,1407,241.75,33,0,0,1,1,2,3,0,7.3,24.0,6,0,0,2,1,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,21,0,0.0156
1,2,7,197,0,873,385.83,18,1,2,2,1,2,1,1,8.0,7.0,38,0,0,0,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,2,5,0,0.0127
0,7,7,211,2,738,244.91,70,1,2,1,3,1,1,2,9.0,4.0,62,0,0,1,63,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,2,23,0,0.0153
4,2,1,168,1,789,382.12,32,1,2,3,1,0,1,2,7.5,10.0,9,0,0,2,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,1,8,0,0.0153
2,5,3,255,2,1331,426.35,29,0,2,0,1,0,3,0,5.9,6.0,106,0,0,2,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,5,0,0.0136
1,4,1,314,1,1595,168.22,28,1,2,2,1,1,1,3,7.1,4.0,104,0,0,0,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,16,0,0.0162
1,5,7,264,2,1338,400.96,50,0,0,3,1,0,1,2,5.5,21.0,96,0,0,1,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,2,0,0.0171
3,3,2,85,2,1635,409.82,45,1,1,3,1,1,0,3,6.5,26.0,38,0,0,0,26,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,2,7,0,0.0148
3,4,3,210,2,1517,306.51,56,0,2,1,1,1,0,2,7.1,48.0,34,0,0,1,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,0,21,0,0.0191
4,5,3,249,2,1407,479.65,36,0,1,1,1,0,3,3,5.7,0.0,28,0,0,0,43,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,2,23,0,0.0136
4,7,1,238,2,1187,293.86,27,1,1,3,1,0,3,1,5.9,1.0,35,0,1,1,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,0,3,0,0.015
0,6,6,272,1,1409,197.26,31,1,1,0,1,2,1,3,6.1,24.0,101,0,0,2,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,12,0,0.0139
3,0,6,141,2,1230,453.5,78,0,1,0,1,1,1,3,6.9,6.0,106,0,0,2,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,10,0,0.0155
3,4,7,114,2,1408,361.5,55,0,2,2,1,0,1,2,6.0,1.0,79,0,0,0,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,14,0,0.0155
2,3,7,222,2,1132,327.26,74,1,0,0,0,0,1,2,9.6,4.0,114,0,0,2,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,1,17,0,0.016
1,4,4,177,2,1070,353.52,62,0,1,2,3,1,2,2,6.6,7.0,34,1,0,1,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,17,1,0.0156
4,2,7,156,2,771,249.83,59,1,0,0,1,2,3,2,7.9,2.0,72,0,0,1,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,1,7,0,0.0127
2,2,7,101,2,1374,501.97,38,0,2,0,1,2,1,2,6.9,2.0,8,0,0,1,23,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,5,23,1,0.0127
4,5,4,280,2,1507,444.39,18,1,1,3,3,1,3,0,4.7,2.0,55,0,0,0,44,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,4,8,0,0.0165
3,7,2,235,1,1250,523.39,66,0,2,2,0,0,3,2,6.9,2.0,15,0,0,0,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,0,13,0,0.0158
0,2,5,208,2,1535,386.64,26,0,1,3,0,1,0,1,8.6,5.0,46,0,0,2,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,22,0,0.0173
2,7,3,229,2,1191,500.08,19,0,0,0,0,1,1,3,7.0,10.0,58,0,0,0,59,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,1,0,0,0.015
2,1,6,228,2,1196,199.98,61,0,2,3,1,1,0,3,7.5,1.0,49,0,1,2,14,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,1,18,0,0.0161
0,1,7,180,2,1369,352.39,58,1,2,3,3,0,1,0,9.2,15.0,5,0,0,2,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,5,1,1,0.0169
0,4,2,175,2,1082,413.34,29,0,1,1,1,1,2,1,5.8,17.0,69,0,0,0,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,2,19,0,0.0173
0,4,1,172,2,630,320.68,18,1,1,0,1,1,1,2,7.9,12.0,38,0,1,1,33,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,2,16,0,0.0162
0,3,7,150,2,1118,424.9,50,1,1,2,1,1,1,0,9.4,0.0,13,0,0,2,31,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,5,20,1,0.016
4,4,2,216,2,1644,486.02,42,1,2,3,1,1,2,3,5.2,31.0,109,0,0,1,34,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,15,0,0.0173
2,5,2,238,2,868,378.43,66,0,1,0,1,0,0,3,8.7,11.0,88,0,0,1,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,5,20,1,0.0142
1,3,6,298,2,698,282.31,79,1,2,3,3,0,1,3,7.7,5.0,35,0,1,0,30,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,6,13,1,0.015
3,5,2,168,2,1166,293.39,41,0,2,3,1,2,3,2,6.4,11.0,66,1,0,0,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,1,23,0,0.0142
1,3,1,188,2,1216,498.55,46,0,0,2,0,1,1,1,7.9,4.0,69,0,1,2,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,2,0,0,0.0172
3,4,6,173,2,992,457.52,51,1,1,3,0,0,3,3,8.5,3.0,36,0,0,2,38,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,3,20,0,0.0155
1,4,5,172,2,957,321.02,62,0,1,3,1,1,3,0,4.8,20.0,104,1,1,2,37,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,0,0,0.0162
3,6,7,125,2,786,295.29,68,1,0,3,1,1,1,3,8.6,10.0,18,0,1,1,55,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,13,1,0.0155
2,4,4,233,2,1119,435.08,31,0,2,0,0,1,0,3,5.7,7.0,29,0,0,2,36,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,4,1,0,0.0156
3,3,0,190,2,1860,368.99,25,0,2,1,1,0,2,0,8.2,7.0,114,1,0,2,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,23,1,0.0158
4,0,6,123,2,947,356.38,68,1,2,3,1,2,0,0,9.2,10.0,99,0,0,2,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,11,0,0.0155
1,0,7,180,2,1077,349.76,46,1,0,0,3,0,1,3,4.2,11.0,81,0,1,0,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,1,23,0,0.016
4,1,7,185,2,1203,409.86,39,0,1,2,1,2,0,3,6.3,4.0,49,0,0,1,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,4,11,0,0.0169
1,6,3,197,2,823,621.73,35,1,2,3,1,0,0,2,7.8,22.0,12,0,0,0,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,2,11,0,0.0172
1,2,0,218,2,921,520.73,66,0,0,2,1,0,2,1,10.0,41.0,70,0,0,0,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,6,1,0.0141
0,7,1,180,2,1299,358.77,36,1,2,2,1,0,0,3,7.8,8.0,72,0,0,1,57,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,0,20,0,0.015
3,1,0,103,2,1334,359.46,23,0,2,2,0,0,3,3,8.7,16.0,97,0,0,2,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,0,7,0,0.0162
2,0,5,232,2,1174,434.8,35,1,1,1,1,1,0,0,8.4,6.0,54,0,0,2,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,1,2,0,0.0169
3,5,7,215,0,853,371.13,68,0,0,1,1,0,1,0,5.1,10.0,69,0,1,2,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,0,4,0,0.0171
3,2,0,143,1,1061,364.42,63,1,0,2,0,0,0,0,8.2,4.0,104,0,1,0,16,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,6,20,1,0.0141
2,3,2,64,2,1633,348.87,33,1,0,0,3,0,1,1,7.8,8.0,117,0,0,2,26,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,2,6,0,0.0148
4,1,7,141,2,855,538.69,73,1,2,1,1,2,1,0,8.3,14.0,35,0,0,0,15,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,4,21,0,0.0169
0,1,0,206,2,1216,205.44,62,1,1,3,1,1,3,1,4.4,3.0,1,0,0,2,8,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,7,0,0.0162
1,1,5,172,2,1566,250.82,72,0,2,2,1,3,2,3,5.7,2.0,57,0,0,0,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,2,9,0,0.014
1,7,4,161,2,1563,238.96,24,0,2,3,3,1,0,0,5.9,13.0,53,0,0,2,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,5,17,1,0.0172
1,4,5,226,2,1120,383.58,74,0,1,1,2,1,1,0,7.2,25.0,20,0,0,1,37,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,8,0,0.0162
4,2,1,117,2,1124,232.28,54,0,2,3,1,2,3,1,7.5,3.0,0,0,0,1,17,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,2,9,0,0.0153
4,3,5,118,2,1363,345.15,40,0,0,3,3,1,3,3,5.9,2.0,55,0,0,2,29,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,1,14,0,0.0156
3,2,5,161,2,1116,372.79,38,0,2,0,3,0,2,0,7.3,5.0,20,0,0,1,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,3,17,0,0.0173
1,3,0,182,2,653,303.89,37,1,1,1,2,1,3,3,6.3,17.0,45,0,0,2,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,3,0,0,0.0158
4,4,0,119,2,1838,362.36,71,0,2,2,0,0,1,0,6.9,9.0,106,0,0,0,32,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,14,0,0.0133
4,0,4,256,2,1466,242.11,74,0,0,3,3,1,3,3,7.2,5.0,104,0,0,2,4,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,4,21,0,0.0151
0,5,6,210,2,1230,559.5,48,1,2,2,0,2,1,3,7.8,6.0,8,0,1,0,46,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,6,12,1,0.016
2,1,5,91,2,1425,368.96,67,0,1,2,1,0,3,1,10.0,2.0,18,0,0,2,13,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,5,3,1,0.014
3,3,1,206,2,757,228.45,68,0,2,1,0,2,0,1,4.0,13.0,67,0,1,1,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,5,5,21,1,0.0172
1,7,4,203,2,777,405.38,21,1,2,3,1,1,2,3,7.5,16.0,108,0,0,0,60,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,1,12,0,0.0172
3,0,6,42,2,687,402.44,27,1,2,1,1,2,1,3,6.1,15.0,23,0,0,0,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,5,7,1,0.0155
1,7,7,239,1,1180,339.37,76,1,2,3,1,0,1,2,9.9,5.0,115,0,0,2,63,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,6,11,1,0.0153
2,1,4,207,2,656,267.18,51,0,2,0,1,0,1,2,6.1,13.0,116,0,0,0,12,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,5,7,1,0.0167
2,3,0,249,1,1062,347.07,35,1,1,0,1,1,1,0,9.6,8.0,18,0,0,2,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,4,17,0,0.0158
2,0,6,178,2,1067,486.58,20,1,1,0,1,1,1,0,7.3,15.0,84,0,0,1,6,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,1,4,0,0.0155
2,0,3,181,1,1200,258.9,31,0,2,3,1,0,3,3,6.8,13.0,21,0,0,2,3,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,4,8,0,0.0149
4,3,1,305,2,1169,302.68,77,0,2,0,1,0,3,2,7.2,2.0,105,0,1,0,25,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,7,5,12,1,0.0172
2,2,5,154,0,1111,361.4,74,1,1,1,1,0,1,2,5.7,18.0,57,0,0,1,21,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,0,1,0.0173
1,5,1,57,2,1278,332.1,18,0,2,0,1,0,1,1,10.0,26.0,43,0,1,0,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,2,8,0,0.0152
3,5,7,152,2,1406,206.74,33,0,1,1,1,3,3,3,3.7,2.0,77,0,1,2,47,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,1,9,0,0.0171
1,4,0,127,2,1021,465.66,51,1,2,0,0,1,1,2,7.9,2.0,111,0,0,1,32,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,6,23,1,0.0133
3,3,4,200,2,1384,687.95,27,0,1,2,1,1,3,0,6.8,1.0,50,0,0,0,28,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,6,15,1,0.0161
0,6,3,218,2,1245,259.64,72,0,2,0,0,1,0,0,6.5,17.0,55,0,0,0,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,0,18,0,0.0172
3,2,6,221,2,1005,288.53,53,1,2,0,1,0,3,3,9.1,16.0,70,0,0,2,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,1,21,0,0.016
4,3,3,184,2,1542,501.88,72,0,1,3,1,1,1,0,4.1,16.0,8,0,1,2,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,6,3,1,0.0155
3,1,2,153,2,1098,417.57,47,0,0,3,1,0,1,2,6.3,5.0,67,0,1,1,10,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,3,1,0,0.0162
3,4,3,254,2,1338,307.47,34,1,2,2,1,2,3,1,8.8,10.0,95,0,0,0,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,2,12,0,0.0191
1,6,6,222,0,1374,239.43,66,1,1,0,1,1,3,3,8.1,17.0,110,0,0,2,54,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,0,1,0,0.0139
2,4,7,106,2,1026,334.13,64,0,1,0,1,0,3,2,5.4,33.0,80,0,1,0,39,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,4,7,0,0.0155
0,6,3,265,2,1098,176.46,47,0,0,2,1,1,2,0,5.4,32.0,53,0,0,0,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,8,0,11,0,0.0172
1,0,5,173,2,1198,229.17,57,0,1,3,2,1,1,3,6.1,2.0,71,0,0,1,5,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,1,7,0,0.0169
3,6,1,191,2,1089,355.9,21,1,2,0,1,2,1,1,7.4,19.0,109,0,0,0,49,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,6,18,1,0.015
2,3,0,188,2,1091,276.15,28,0,0,1,1,1,1,1,8.6,22.0,8,0,1,2,24,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,3,10,0,0.0158
0,0,7,282,2,812,390.61,35,1,2,3,1,0,1,1,6.9,5.0,53,0,0,2,7,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,5,7,1,0.016
2,7,2,136,2,1544,371.98,74,1,0,3,3,0,1,2,6.4,12.0,63,0,0,1,58,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,6,5,15,1,0.0158
3,6,4,173,2,798,251.79,65,1,1,2,1,0,1,2,4.9,6.0,37,0,0,1,52,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,11,3,18,0,0.0156
2,5,2,203,2,1174,333.88,41,0,1,1,3,0,1,2,6.0,2.0,119,1,0,0,42,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,4,1,0,0.0142
4,5,1,178,2,953,281.05,25,0,1,3,2,0,3,1,6.2,2.0,30,1,0,0,41,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,3,9,0,0.0152
2,3,3,225,2,1320,275.73,57,1,2,0,1,2,0,2,7.4,25.0,6,1,0,2,27,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,10,2,19,0,0.0155
0,3,2,111,2,1069,118.62,41,1,0,0,2,0,1,0,8.7,9.0,95,0,0,0,26,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,9,3,12,0,0.0148
3,2,3,226,0,988,243.32,25,1,1,1,1,1,3,1,5.8,0.0,84,0,0,0,19,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,1,0,19,0,0.0155
0,5,6,165,2,975,474.91,25,0,1,2,1,1,1,1,7.7,3.0,115,0,0,2,46,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,2,0,0,0,0.016
4,4,3,200,2,1537,165.01,20,1,2,1,3,1,3,1,6.6,7.0,69,0,1,1,35,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,3,0,4,0,0.0191
1,6,4,304,2,1312,318.81,58,1,1,3,3,0,3,3,7.0,9.0,103,0,0,2,52,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,12,1,17,0,0.0156
0,6,3,94,1,1042,365.55,27,0,0,0,1,0,2,3,5.3,3.0,49,0,0,2,51,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,3,8,0,0.0172
4,2,6,242,2,846,414.07,46,0,2,1,3,2,1,3,6.4,1.0,112,0,0,0,22,1.5,74.83333333333333,19.282608695652176,0.6666666666666666,0.2564102564102564,0.4090909090909091,0.1052631578947368,4,2,7,0,0.016
